location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
"Beijing, China",Has description,Url,8741,343,102,44817,9665,FALSE,21046,en,FALSE,FALSE,TRUE,0
In God's hands,Has description,Url,12548,2061,166,52432,231,TRUE,18570,en,FALSE,FALSE,FALSE,0
"Kennesaw, GA",Has description,No url,120,248,1,80880,2893,FALSE,1407,en,TRUE,FALSE,TRUE,0
NULL,Has description,NULL,14,73,0,57722,0,FALSE,47,en,TRUE,FALSE,NULL,0
All over the place!!,Has description,Url,18706,714,359,58221,286,TRUE,23268,en,FALSE,FALSE,TRUE,0
NULL,Has description,Url,553041,182,2560,85680,770,TRUE,1492,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,8234316,254,3716,13895,3,TRUE,6123,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,12,115,0,5160,0,FALSE,28,en,TRUE,FALSE,TRUE,0
NULL,No descrition,No url,5,16,0,46446,0,FALSE,2,en,TRUE,FALSE,FALSE,0
"Mountain View, California",Has description,NULL,147,282,1,31165,38,FALSE,646,en,FALSE,FALSE,FALSE,0
"San Francisco, Bay Area, CA",Has description,NULL,564,365,101,73377,1221,FALSE,1917,en,FALSE,FALSE,NULL,0
NULL,No descrition,Url,161,1845,27,28860,44,FALSE,607,en,FALSE,FALSE,FALSE,0
"Baltimore, MD",Has description,Url,270,89,13,3564,16931,FALSE,17273,en,FALSE,FALSE,FALSE,0
"Frisco, TX, United States",Has description,Url,14448,699,479,55792,5322,TRUE,6444,en,FALSE,FALSE,FALSE,0
SF,Has description,Url,44865,113,481,995,907,TRUE,3460,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,36,7,0,78602,0,FALSE,2,en,TRUE,FALSE,FALSE,0
"ÌÏT: 40.616172,-73.759461",Has description,Url,3088771,10567,4648,60857,3101,TRUE,59965,en,FALSE,FALSE,FALSE,0
"Pittsburgh, PA, USA",Has description,Url,93,272,0,66135,0,FALSE,0,en,TRUE,FALSE,FALSE,0
Missouri,Has description,Url,57784,7168,2902,10683,55,TRUE,8286,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,No url,2199,1029,55,64649,1321,FALSE,2930,en,FALSE,FALSE,FALSE,0
"Campinas, SP",No descrition,Url,214,265,0,68400,24,FALSE,816,pt,FALSE,FALSE,FALSE,0
"Madison, Wisconsin, USA",Has description,Url,64,436,2,24420,60,FALSE,14,en,FALSE,FALSE,FALSE,0
"Irvine, California",Has description,No url,130,1156,1,69840,351,FALSE,152,en,TRUE,FALSE,TRUE,0
"London, England",Has description,No url,18,92,0,3780,14,FALSE,7,fr,TRUE,FALSE,FALSE,0
London (UK),Has description,Url,2588083,207,2504,82732,41,TRUE,1915,pt,FALSE,FALSE,FALSE,0
USA,Has description,NULL,12,16,0,81624,0,FALSE,15,en,TRUE,FALSE,NULL,0
"Berkeley, CA",Has description,Url,6758,475,383,67320,2735,FALSE,2869,en,FALSE,FALSE,FALSE,0
"Bangkok, Thailand",Has description,NULL,85,334,2,31300,0,FALSE,5609,en,FALSE,FALSE,NULL,0
NULL,Has description,No url,653,1177,6,2099,207,FALSE,2321,en,TRUE,FALSE,TRUE,0
NULL,Has description,No url,115,111,4,12900,20,FALSE,7624,en,FALSE,FALSE,FALSE,0
Itu ,No descrition,No url,15,65,1,65160,0,FALSE,65,es,FALSE,FALSE,FALSE,0
BillCosby.com/Concerts,Has description,Url,3965867,6,25506,77083,0,TRUE,2245,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,2641,3259,6,12240,1,FALSE,203,en,TRUE,FALSE,FALSE,0
New York,Has description,Url,344,158,42,40320,78,FALSE,959,en,FALSE,FALSE,TRUE,0
NULL,No descrition,Url,50408557,108,80214,69716,0,TRUE,22721,en,FALSE,FALSE,FALSE,0
"London, England",Has description,Url,999,968,47,32620,398,FALSE,1027,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,98,827,1,78840,2237,FALSE,1647,en,FALSE,FALSE,FALSE,0
"Atlanta, GA",Has description,Url,1803900,460,16391,58070,421,TRUE,5624,en,FALSE,FALSE,FALSE,0
London,Has description,Url,2135538,511,12020,7253,6,TRUE,6781,en,TRUE,FALSE,FALSE,0
Bangalore/Jammu,Has description,No url,110,219,0,73147,2,FALSE,57,en,TRUE,FALSE,FALSE,0
NULL,Has description,No url,32,54,0,56425,10,FALSE,16,en,TRUE,FALSE,TRUE,0
NULL,Has description,No url,26318809,354,70385,36326,26,TRUE,4642,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,1595,1392,2,13629,1290,FALSE,2054,en,TRUE,FALSE,FALSE,0
"Palo Alto, California",Has description,Url,12640,83,566,24613,428,FALSE,902,en,TRUE,FALSE,FALSE,0
Toronto,Has description,Url,957244,372,6928,54552,3345,TRUE,305,en,FALSE,FALSE,FALSE,0
"Usually the Bay Area, CA",Has description,Url,5524,58,260,10856,1,FALSE,39,en,TRUE,FALSE,FALSE,0
"Washington, D.C.",Has description,No url,348,302,10,4620,8413,FALSE,2578,en,FALSE,FALSE,FALSE,0
Rio Grande do Sul,Has description,Url,823,450,4,81300,733,FALSE,17880,en,FALSE,FALSE,FALSE,0
"Cambridge, MA",Has description,No url,208,858,6,76800,4073,FALSE,1556,en,TRUE,FALSE,FALSE,0
"Anderson, South Carolina",Has description,Url,3501,2560,275,49580,7,TRUE,1258,en,FALSE,FALSE,FALSE,0
"Bournemouth, England",Has description,Url,160,239,0,12420,94,FALSE,748,en,FALSE,FALSE,FALSE,0
ny/la/rva,Has description,No url,80290,5909,2533,57183,4660,TRUE,19203,en,FALSE,FALSE,FALSE,0
"Nashville, TN",Has description,Url,770356,356,4943,62451,26,TRUE,17854,en,FALSE,FALSE,FALSE,0
"Baltimore, MD",Has description,Url,1633238,31049,6682,77880,6642,TRUE,5506,en,FALSE,FALSE,FALSE,0
Campinas - SP,Has description,No url,49,237,0,58620,83,FALSE,1542,pt,FALSE,FALSE,FALSE,0
NULL,Has description,Url,84477,2,3316,15300,405,FALSE,4193,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,291,1736,7,39960,0,FALSE,543,en,TRUE,TRUE,FALSE,0
NULL,No descrition,No url,50,128,0,69240,25,FALSE,15,en,TRUE,FALSE,TRUE,0
Driving in circles...,Has description,Url,1674200,269,13532,84513,120,TRUE,4682,en,FALSE,FALSE,FALSE,0
"West Newbury, MA",Has description,Url,9303960,2411,33005,63780,4,TRUE,5123,en,FALSE,FALSE,FALSE,0
NULL,Has description,NULL,21,240,0,77668,139,FALSE,209,en,TRUE,FALSE,NULL,0
India,Has description,No url,5864587,302,2411,34352,15,TRUE,13740,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,16,116,0,58860,13,FALSE,18,en,TRUE,FALSE,FALSE,0
"15 Bentworth Avenue, Toronto",Has description,Url,48,307,1,64766,14,FALSE,173,en,FALSE,FALSE,NULL,0
Bhimavaram,Has description,No url,6,84,0,59880,1,FALSE,3,en,TRUE,FALSE,TRUE,0
Wuz up Vitch?,Has description,Url,1511321,3018,16627,85562,209,TRUE,12398,en,FALSE,FALSE,FALSE,0
asia,Has description,No url,99158,2692,943,85342,150,TRUE,16524,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,No url,3525964,623,37294,21460,269,TRUE,10793,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,Url,2468308,889,18069,20853,1141,TRUE,8707,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,66,481,0,18180,369,FALSE,530,en,FALSE,FALSE,FALSE,0
New York,Has description,Url,2133107,50,17074,68329,2,TRUE,1337,en,FALSE,FALSE,FALSE,0
"Nashville, TN",Has description,Url,3062495,9465,7818,71280,2192,TRUE,6851,en,FALSE,FALSE,FALSE,0
___,Has description,NULL,10,62,0,30926,0,FALSE,144,zh-cn,TRUE,FALSE,TRUE,0
"New York, NY",Has description,No url,879,2238,31,44520,153,FALSE,2171,en,TRUE,FALSE,TRUE,0
THe Mecca Of The World,Has description,Url,1182904,501,4594,59357,14,TRUE,37753,en,FALSE,FALSE,FALSE,0
"Mumbai, India",Has description,Url,25437224,1142,30410,18960,56,TRUE,56037,en,FALSE,FALSE,FALSE,0
Brasil,Has description,Url,85,129,0,17400,18,FALSE,2163,pt,FALSE,FALSE,FALSE,0
"Belo Horizonte, Brasil",Has description,No url,9,54,0,64140,100,FALSE,49,pt,TRUE,FALSE,TRUE,0
"Minnesota, USA",Has description,Url,1707,4860,436,9900,3001,FALSE,13363,en,FALSE,FALSE,NULL,0
"Small Town, America",Has description,Url,4050,243,13,62760,241,FALSE,717,en,FALSE,FALSE,FALSE,0
"London, England",Has description,Url,86657,933,1101,1080,9061,TRUE,124550,en,FALSE,FALSE,TRUE,0
worldwide,Has description,Url,55469,4306,1730,49512,29095,TRUE,58890,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,25893,54,861,19875,759,FALSE,638,en,TRUE,FALSE,FALSE,0
"New York, NY",Has description,Url,8576144,1135,37857,72936,711,TRUE,54854,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,343,55,26,73260,2,FALSE,55,en,FALSE,FALSE,FALSE,0
"Washington, DC",Has description,Url,1469,505,134,45455,5,TRUE,264,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,191,347,27,73860,331,FALSE,434,en,TRUE,FALSE,FALSE,0
"New York, NY ",Has description,Url,4419,1982,327,10740,550,FALSE,6764,en,FALSE,FALSE,FALSE,0
CAMPO LIMPO PAULISTA,Has description,No url,98,1581,0,64620,0,FALSE,125,pt,FALSE,FALSE,FALSE,0
NULL,Has description,No url,2651471,519,7734,18060,1316,TRUE,2078,en,TRUE,FALSE,FALSE,0
"Los Angeles, Calif.",Has description,Url,951201,37234,3035,68098,2148,TRUE,11766,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,401,850,5,68825,941,FALSE,4604,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,5280949,321,33246,73266,799,TRUE,5183,en,FALSE,FALSE,FALSE,0
Egypt,Has description,No url,527,992,1,4260,9892,FALSE,1319,en,TRUE,FALSE,TRUE,0
NULL,Has description,No url,876,1263,22,62153,253,FALSE,1271,en,TRUE,FALSE,FALSE,0
Planet Earth,Has description,Url,1533,334,111,66780,505,FALSE,1346,en,FALSE,FALSE,TRUE,0
New York City,Has description,No url,12865,2019,858,85140,3153,TRUE,5622,en,TRUE,FALSE,FALSE,0
los angeles,Has description,Url,2775633,139,24528,84235,20,TRUE,426,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,Url,149,65,7,52500,60,FALSE,95,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,61191,1194,1169,51854,5313,TRUE,16821,en,TRUE,FALSE,FALSE,0
Snap/IG/FB: MatthewBerryTMR,Has description,Url,902052,2085,15720,28219,3260,TRUE,47987,en,FALSE,FALSE,TRUE,0
Cinema FAAP - Sí£o Paulo,Has description,Url,229,1331,4,44940,0,FALSE,16,pt,TRUE,FALSE,FALSE,0
a bit all over the place,Has description,Url,2530820,840,35966,70236,2137,TRUE,104891,en,FALSE,FALSE,FALSE,0
"Chennai, India",Has description,No url,835901,36,446,16320,18,TRUE,289,ta,FALSE,FALSE,TRUE,0
Coronado,Has description,Url,264229,1376,4420,77412,19928,TRUE,1854,en,FALSE,FALSE,TRUE,0
NULL,No descrition,No url,95,119,0,66355,0,FALSE,27,en,TRUE,FALSE,FALSE,0
Taiwan,No descrition,Url,4,10,0,3540,0,FALSE,1,en,FALSE,FALSE,FALSE,0
NULL,No descrition,Url,631587,253,8861,72839,3131,TRUE,9532,en,FALSE,FALSE,FALSE,0
"California, USA",Has description,No url,28610,667,361,83158,505,FALSE,224,en,FALSE,FALSE,TRUE,0
"Scottsdale, AZ",Has description,Url,78913,4643,2765,73499,1117,TRUE,12368,en,FALSE,FALSE,FALSE,0
"Saint Louis, MO Sherbrooke, QC",Has description,No url,126545,583,2447,12293,452,TRUE,5723,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,Url,183414,268,3129,68447,1970,TRUE,15148,en,FALSE,FALSE,FALSE,0
ill_a,Has description,No url,3459,2282,11,80820,3888,FALSE,57256,pt,FALSE,FALSE,TRUE,0
Lahore,No descrition,No url,23,39,0,63743,4,FALSE,11,en,TRUE,FALSE,FALSE,0
New York,Has description,Url,251,545,1,4560,5095,FALSE,2317,en,FALSE,FALSE,FALSE,0
Campinas / Brasil,Has description,Url,363,345,3,79320,620,FALSE,3361,pt,FALSE,FALSE,FALSE,0
"Hinsdale, IL/Washington, DC",Has description,Url,5861,233,627,55743,2,TRUE,903,en,FALSE,FALSE,FALSE,0
Mumbai,Has description,No url,211,355,9,40560,5017,FALSE,5122,en,TRUE,FALSE,FALSE,0
Wisconsin to NC ,Has description,Url,914,996,19,15938,923,FALSE,7302,en,FALSE,FALSE,TRUE,0
islamabad,Has description,No url,739,827,15,53504,438,FALSE,734,en,TRUE,FALSE,FALSE,0
NULL,Has description,Url,483,1807,1,57960,0,FALSE,365,en,FALSE,FALSE,FALSE,0
"Washington, D.C.",Has description,Url,53028,10,405,75240,0,TRUE,25,en,TRUE,FALSE,FALSE,0
NULL,No descrition,No url,101,85,0,59640,579,FALSE,133,en,TRUE,FALSE,FALSE,0
Worldwide,Has description,Url,5730,301,182,75337,26,TRUE,1741,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,1399,1705,1,50375,2232,FALSE,6309,en,FALSE,FALSE,FALSE,0
New York,Has description,Url,521127,194,8428,898,33,TRUE,480,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,505217,276,7111,55389,17,TRUE,4307,en,FALSE,FALSE,FALSE,0
"New York, NY",Has description,No url,178,179,1,26520,15,FALSE,268,en,FALSE,FALSE,TRUE,0
"Los Angeles, CA",Has description,Url,161853,163,4035,86045,1423,TRUE,4643,en,FALSE,FALSE,FALSE,0
"Mysore, India",No descrition,Url,48,231,2,30540,0,FALSE,4,en,FALSE,FALSE,TRUE,0
"Brooklyn, New York",Has description,Url,263,279,6,17204,72,FALSE,247,en,FALSE,FALSE,FALSE,0
"Sussex, New Brunswick",Has description,No url,132,788,0,68040,0,FALSE,355,en,FALSE,TRUE,FALSE,0
"Carlsbad, California",Has description,Url,5083,415,598,48701,0,TRUE,528,en,FALSE,FALSE,FALSE,0
Toronto Region,Has description,Url,10689,3143,430,64011,704,FALSE,12265,en,FALSE,FALSE,FALSE,0
"Brazil, Rio Grande do Sul.",Has description,Url,523,958,7,65040,474,FALSE,13501,en,FALSE,FALSE,FALSE,0
Brasil,No descrition,No url,127,156,0,84000,1,FALSE,1104,en,FALSE,FALSE,FALSE,0
San Francisco,Has description,Url,130170,986,8281,623,1860,TRUE,55222,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,1986,4055,909,75420,1175,FALSE,10207,en,TRUE,FALSE,FALSE,0
NULL,No descrition,No url,12,62,0,82620,3,FALSE,2,en,TRUE,FALSE,FALSE,0
"Knoxville, TN",Has description,Url,55329,6144,851,56642,961,TRUE,4660,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,8,74,0,26820,1,FALSE,1,en,TRUE,FALSE,FALSE,0
New York,Has description,Url,280,366,0,72162,2129,FALSE,504,en,FALSE,FALSE,FALSE,0
"Campinas, SP",Has description,Url,793,483,2,58260,9722,FALSE,7822,pt,FALSE,FALSE,FALSE,0
"Sydney, NSW, Australia",Has description,No url,151,271,20,48000,330,FALSE,541,en,TRUE,FALSE,FALSE,0
NULL,Has description,No url,371,277,22,71640,1,FALSE,6961,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,1084015,85,6213,83191,444,TRUE,10866,en,FALSE,FALSE,FALSE,0
"Tysons Corner, VA",Has description,Url,2549,4073,76,73200,2351,FALSE,3472,en,TRUE,FALSE,FALSE,0
Worldwide ,Has description,Url,4422993,0,30111,76699,20,TRUE,19425,en,FALSE,FALSE,FALSE,0
NULL,Has description,NULL,20,144,0,51740,18,FALSE,452,fr,TRUE,FALSE,NULL,0
omnipresent,Has description,Url,34761,8841,670,79670,36,TRUE,51459,en,FALSE,FALSE,TRUE,0
Mumbai,Has description,Url,129708,331,478,40712,3176,TRUE,10012,en,FALSE,FALSE,FALSE,0
"St Louis, MO",Has description,NULL,57,119,0,234,932,FALSE,662,en,TRUE,FALSE,NULL,0
In your stuff,Has description,Url,194239,152,2429,32640,3075,FALSE,3418,en,TRUE,FALSE,FALSE,0
"íìT: -22.984431,-47.006581",Has description,No url,532,166,24,67740,44,FALSE,15503,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,290,816,7,72960,685,FALSE,7156,en,TRUE,FALSE,FALSE,0
beach,Has description,Url,25737872,130,39166,55972,1,TRUE,13310,en,FALSE,FALSE,FALSE,0
"Los Angeles, California",Has description,Url,541776,2921,6088,66345,2943,TRUE,3321,en,FALSE,FALSE,FALSE,0
Vancouver,Has description,No url,1739974,722,3428,79885,10959,TRUE,9258,en,FALSE,FALSE,FALSE,0
"San Francisco, CA",Has description,No url,1081,1275,122,38622,694,FALSE,1490,en,TRUE,FALSE,FALSE,0
"Syracuse, NY",Has description,Url,530,720,86,61020,74,FALSE,774,en,FALSE,FALSE,FALSE,0
New York,Has description,Url,2982,794,95,60540,4950,TRUE,1501,en,FALSE,FALSE,TRUE,0
"New York, NY",Has description,No url,749,277,19,64816,467,FALSE,503,en,FALSE,FALSE,TRUE,0
London,Has description,Url,116878,366,2006,39809,337,TRUE,1000,en,FALSE,FALSE,FALSE,0
Los Angeles-San Diego-Oakland,Has description,No url,334504,845,1986,77241,0,TRUE,19323,en,FALSE,FALSE,FALSE,0
CT,Has description,Url,310,1056,66,53340,11675,FALSE,3335,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,168,135,1,12060,6330,FALSE,14,en,TRUE,FALSE,FALSE,0
Las Vegas / Los Angeles,Has description,No url,20404,298,828,34794,1547,TRUE,15372,en,FALSE,FALSE,FALSE,0
"East Bay, California",Has description,Url,4596596,142,20202,79541,194,TRUE,1651,en,FALSE,FALSE,FALSE,0
Brasil,Has description,Url,1568703,5268,12465,66065,262,TRUE,9244,pt,FALSE,FALSE,FALSE,0
NULL,Has description,Url,9263,502,245,69752,3029,TRUE,14659,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,102,218,1,52425,294,FALSE,354,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,459,978,4,63060,0,FALSE,28129,en,TRUE,TRUE,FALSE,0
"Washington, D.C.",Has description,Url,29432,217,716,70919,2108,TRUE,757,en,TRUE,FALSE,FALSE,0
NULL,No descrition,No url,132,295,2,63120,5,FALSE,46,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,1872554,524,11285,64116,86,TRUE,3890,en,FALSE,FALSE,FALSE,0
India,Has description,Url,54876,794,172,71880,1427,TRUE,10376,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,5089526,13076,21959,4612,296,TRUE,4267,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,11732,1,292,75604,2557,TRUE,906,en,TRUE,FALSE,FALSE,0
Los Angeles,Has description,Url,16288,1002,1507,67260,5014,FALSE,9108,en,FALSE,FALSE,FALSE,0
"Atlanta, GA",Has description,No url,758,2118,16,65682,289,FALSE,3851,en,FALSE,FALSE,TRUE,0
"Washington, DC",Has description,No url,2051,200,105,63720,11623,FALSE,22253,en,FALSE,FALSE,TRUE,0
"ÌÏT: 32.786598,-96.804685",Has description,Url,67937,1644,801,78490,4875,TRUE,13542,en,FALSE,FALSE,FALSE,0
Worldwide,Has description,No url,6326,319,229,54868,4199,FALSE,18426,en,FALSE,FALSE,FALSE,0
India,Has description,No url,4,191,0,55260,1,FALSE,1,en,TRUE,FALSE,TRUE,0
"Los Angeles, CA",Has description,Url,20537,1689,757,72427,8802,TRUE,18762,en,FALSE,FALSE,FALSE,0
ANTI,Has description,Url,70181502,1135,100576,77820,990,TRUE,9903,en,FALSE,FALSE,FALSE,0
CA,Has description,Url,20305,176,585,75715,173,TRUE,581,en,TRUE,FALSE,FALSE,0
Dominican Republic,Has description,Url,121588,516,432,5004,773,TRUE,39840,en,FALSE,FALSE,TRUE,0
Los Angeles,Has description,No url,899271,202,3228,7994,103,TRUE,2204,en,FALSE,FALSE,FALSE,0
NYC,Has description,Url,87459,1403,4796,76920,8060,TRUE,16281,en,FALSE,FALSE,TRUE,0
new delhi,No descrition,No url,32,165,0,59377,216,FALSE,60,en,TRUE,FALSE,TRUE,0
Good Life Lane,Has description,Url,11866,4921,675,656,1357,TRUE,45225,en,FALSE,FALSE,FALSE,0
NYC,Has description,Url,2244332,7320,15801,63672,114,TRUE,34337,en,FALSE,FALSE,FALSE,0
"Long Beach, CA",Has description,No url,4593,4872,70,60360,74383,FALSE,32930,en,TRUE,FALSE,FALSE,0
NULL,Has description,No url,555,568,1,5640,5278,FALSE,1224,en,TRUE,FALSE,TRUE,0
New Lemuria,Has description,Url,10015,2028,798,83220,4530,FALSE,29524,en,FALSE,FALSE,TRUE,0
O.J.'s old nabe,Has description,Url,2908,1179,105,63000,5451,TRUE,16556,en,FALSE,FALSE,TRUE,0
"Las Vegas, NV",No descrition,No url,7182947,515,14712,486,782,TRUE,7512,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,1742701,29,5985,59371,940,TRUE,7029,en,FALSE,FALSE,FALSE,0
London,Has description,No url,352929,373,3392,55645,26,TRUE,26938,en,FALSE,FALSE,FALSE,0
Some where on Earth,Has description,Url,1477,4737,2,46491,502,FALSE,1778,en,FALSE,FALSE,TRUE,0
spaace,Has description,Url,199,580,14,16680,44909,FALSE,15504,en,FALSE,FALSE,FALSE,0
New York City ,Has description,Url,296697,785,4906,84750,3887,TRUE,21427,en,FALSE,FALSE,FALSE,0
Hyderabad-India,Has description,No url,117,440,0,60900,16,FALSE,251,en,FALSE,FALSE,FALSE,0
NY- London,Has description,Url,1874021,884,5766,61551,746,TRUE,8228,en,FALSE,FALSE,TRUE,0
Earth,Has description,Url,4681963,619,27764,83624,31,TRUE,7904,en,FALSE,FALSE,FALSE,0
Lost Angeles,Has description,Url,29978,431,968,49619,705,TRUE,10347,en,FALSE,FALSE,FALSE,0
In the +254,No descrition,No url,998,381,8,85560,14,FALSE,2943,en,FALSE,FALSE,FALSE,0
"Lincoln, NE",Has description,No url,564,262,1,12840,2954,FALSE,1018,en,TRUE,FALSE,FALSE,0
Insta: @lala Snapchat: lala,Has description,Url,4095667,947,8997,80233,4,TRUE,26500,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,10,37,0,60420,35,FALSE,2,en,TRUE,TRUE,FALSE,0
"Alamo Heights, TX",Has description,No url,59,1056,0,14400,84,FALSE,104,en,FALSE,FALSE,TRUE,0
"Santa Clara, CA",Has description,Url,1176260,1614,5091,66300,2403,TRUE,9166,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,620714,1562,6781,14794,4692,TRUE,10864,en,FALSE,FALSE,FALSE,0
"Silicon Valley, California",Has description,Url,1496983,255,40709,13013,854,TRUE,166435,en,FALSE,FALSE,FALSE,0
NULL,Has description,NULL,916,138,13,57346,1112,FALSE,5413,en,TRUE,FALSE,FALSE,0
International,Has description,No url,13170,3107,247,6911,1170,TRUE,9557,en,FALSE,FALSE,FALSE,0
"Palo Alto, CA",Has description,Url,15511,9888,718,43704,1942,TRUE,2807,en,TRUE,FALSE,FALSE,0
NULL,Has description,No url,122,124,0,82320,5574,FALSE,92,en,TRUE,FALSE,TRUE,0
Malton,Has description,Url,152,2418,1,33216,203,FALSE,723,en,FALSE,FALSE,NULL,0
"San Francisco, CA",Has description,No url,55859,598,549,17280,92644,TRUE,65098,en,FALSE,FALSE,TRUE,0
NYC,Has description,No url,1342,171,50,26460,47,FALSE,527,en,TRUE,FALSE,FALSE,0
Los Angeles California,Has description,Url,435871,2337,4662,72447,575,TRUE,27102,en,FALSE,FALSE,FALSE,0
Wheeling and Dealing!,Has description,Url,357722,14727,4392,14847,246,TRUE,3360,en,FALSE,FALSE,TRUE,0
"Washington, DC, USA",Has description,Url,549861,502,7891,67124,899,TRUE,10992,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,40,335,0,6960,63,FALSE,40,en,TRUE,FALSE,TRUE,0
Jette,Has description,No url,197,3922,2,16860,353,FALSE,65,fr,FALSE,FALSE,TRUE,0
Everywhere,Has description,Url,2017432,1404,23977,69293,53,TRUE,29873,en,FALSE,FALSE,FALSE,0
"City of London, London",Has description,NULL,32,174,0,57364,11,FALSE,0,en,TRUE,FALSE,NULL,0
"Yuma, AZ",Has description,No url,103,93,1,58620,60,FALSE,379,en,FALSE,FALSE,TRUE,0
New York City,Has description,No url,600,818,26,4280,656,FALSE,1328,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,218,167,13,70642,105,FALSE,306,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,22,94,0,61920,0,FALSE,10,es,FALSE,FALSE,FALSE,0
"Colorado Springs, CO",Has description,Url,48020,4324,552,11036,365,FALSE,8886,en,FALSE,FALSE,FALSE,0
NULL,No descrition,No url,31,73,0,66840,1,FALSE,1240,en,FALSE,FALSE,FALSE,0
Los Angeles,Has description,Url,829840,823,1338,51829,1789,TRUE,6592,en,FALSE,FALSE,FALSE,0
"Lake Elsinore, CA",No descrition,Url,9,24,0,18910,6,FALSE,30,en,TRUE,FALSE,NULL,0
New York City,Has description,Url,53791,931,2600,42660,26220,TRUE,120564,en,FALSE,FALSE,TRUE,0
Brazil,Has description,Url,310472,475,2042,4216,975,TRUE,29042,en,FALSE,FALSE,FALSE,0
Campinas-SP,No descrition,Url,32,97,0,84360,0,FALSE,56,en,FALSE,FALSE,FALSE,0
NULL,Has description,No url,13860,300,247,70184,20690,TRUE,2950,en,FALSE,FALSE,FALSE,0
Carmen Sandiego's Hat,Has description,No url,210,532,1,12428,146,FALSE,2275,en,FALSE,FALSE,FALSE,0
NULL,Has description,Url,323,384,4,37800,631,FALSE,617,en,FALSE,FALSE,FALSE,0
"Hollywood, Los Angeles",Has description,Url,473692,102847,8507,6757,49069,TRUE,28113,en,FALSE,FALSE,FALSE,0
